period,side,-1.4,-1.3499999999999999,-1.2999999999999998,-1.2499999999999998,-1.1999999999999997,-1.1499999999999997,-1.0999999999999996,-1.0499999999999996,-0.9999999999999996,-0.9499999999999995,-0.8999999999999995,-0.8499999999999994,-0.7999999999999994,-0.7499999999999993,-0.6999999999999993,-0.6499999999999992,-0.5999999999999992,-0.5499999999999992,-0.4999999999999991,-0.44999999999999907,-0.399999999999999,-0.349999999999999,-0.29999999999999893,-0.2499999999999989,-0.19999999999999885,-0.1499999999999988,-0.09999999999999876,-0.04999999999999871,1.3322676295501878e-15,0.05000000000000138,0.10000000000000142,0.15000000000000147,0.2000000000000015,0.25000000000000155,0.3000000000000016,0.35000000000000164,0.4000000000000017,0.45000000000000173,0.5000000000000018,0.5500000000000018,0.6000000000000019,0.6500000000000017,0.700000000000002,0.7500000000000022,0.800000000000002,0.8500000000000019,0.9000000000000021,0.9500000000000024,1.0000000000000022,1.050000000000002,1.1000000000000023,1.1500000000000026,1.2000000000000024,1.2500000000000022,1.3000000000000025,1.3500000000000028,1.4000000000000026,1.4500000000000024,1.5000000000000027
1500.0,left,0.0,0.0029209872937052722,0.0029209872937052722,0.008032715057689498,0.008032715057689498,0.017233825032861107,0.0240981451730685,0.0240981451730685,0.03329925514824011,0.044983204323061195,0.05871184460347598,0.05871184460347598,0.07331678107200233,0.09551628450416241,0.11786183730100774,0.1453191178618373,0.1774499780925953,0.2155688622754491,0.2580692273988608,0.30728786329779467,0.4252957499634877,0.5006572221410837,0.5752884474952534,0.665400905506061,0.8828684095224186,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1500.0,right,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10103305785123967,0.306301652892562,0.3945247933884298,0.4816115702479339,0.5584710743801653,0.6864669421487604,0.7336776859504133,0.7743801652892562,0.8088842975206612,0.8409090909090909,0.865909090909091,0.8909090909090909,0.9116735537190083,0.9274793388429752,0.9274793388429752,0.9416322314049587,0.9549586776859504,0.9677685950413223,0.9677685950413223,0.9755165289256198,0.9836776859504133,0.9836776859504133,0.9892561983471074,0.9892561983471074,0.9945247933884298,0.9945247933884298,1.0
1500.0,top,0.0,0.000726427429899753,0.000726427429899753,0.001997675432224321,0.001997675432224321,0.004285921836408543,0.0059930262966729625,0.0059930262966729625,0.008281272700857184,0.011186982420456196,0.014601191340985035,0.014601191340985035,0.0182333284904838,0.023754176957721924,0.029311346796455032,0.036139764637512714,0.04413046636640999,0.05361034432660177,0.06417986343164318,0.07642016562545402,0.10576783379340404,0.12450966148481767,0.14306988231875636,0.16548016853116373,0.21956269068720036,0.24869243062618043,0.24869243062618043,0.24869243062618043,0.24869243062618043,0.24869243062618043,0.24869243062618043,0.24869243062618043,0.3284541624291733,0.4946607583902368,0.5626180444573587,0.6259261949731222,0.6812436437599884,0.7748801394740665,0.8126180444573587,0.8428374255411885,0.86768124364376,0.8890745314543077,0.9073078599447915,0.923470870260061,0.9363649571407816,0.9475882609327329,0.9475882609327329,0.9571044602644195,0.9655310184512568,0.9733401133226791,0.9733401133226791,0.9795510678483219,0.9863794856893796,0.9863794856893796,0.991210228098213,0.991210228098213,0.9954235071916315,0.9954235071916315,1.0
1800.0,left,0.0,0.012968299711815562,0.012968299711815562,0.02881844380403458,0.02881844380403458,0.0457492795389049,0.06448126801152737,0.06448126801152737,0.07744956772334294,0.10086455331412104,0.13328530259365995,0.13328530259365995,0.16318443804034583,0.1952449567723343,0.23126801152737753,0.26260806916426516,0.3112391930835735,0.35878962536023057,0.4131844380403458,0.46361671469740634,0.5893371757925072,0.6530979827089337,0.712536023054755,0.7809798270893372,0.9254322766570605,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1800.0,right,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1322140608604407,0.34242742217558586,0.4302203567681007,0.5334032878628892,0.6037075900664568,0.6942987058412032,0.7366211962224554,0.7663518712836657,0.7904861839804127,0.813571178733823,0.8356068555438965,0.8551941238195173,0.8751311647429171,0.8961175236096537,0.8961175236096537,0.9132563833508219,0.9268975166142007,0.9408884225253585,0.9408884225253585,0.956278419027632,0.9702693249387898,0.9702693249387898,0.9828611402588318,0.9828611402588318,0.9923050017488633,0.9923050017488633,1.0
1800.0,top,0.0,0.0015344614466561528,0.0015344614466561528,0.003409914325902562,0.003409914325902562,0.005413238992370317,0.007629683304206982,0.007629683304206982,0.009164144750863135,0.011934700140658967,0.01577085375729935,0.01577085375729935,0.019308639870423257,0.023102169557989854,0.02736456246536806,0.031072844294787093,0.036827074719747666,0.04245343335748689,0.04888964664762798,0.05485699671795746,0.06973274796470738,0.07727718341076681,0.08431013170794084,0.09240867823195942,0.10950087379054602,0.1183240271088189,0.1183240271088189,0.1183240271088189,0.1183240271088189,0.1183240271088189,0.1183240271088189,0.1183240271088189,0.2119261753548442,0.4069732747964707,0.4867226460935169,0.561016154469119,0.625932398448489,0.7358168876006991,0.7801031499083586,0.8155662588977451,0.8447210263842121,0.8698265206086697,0.8912237330037083,0.9101913814415413,0.9253228762627339,0.9384936703465325,0.9384936703465325,0.9496611397638635,0.9595498913089808,0.968714036059844,0.968714036059844,0.9760027279314607,0.9840160265973318,0.9840160265973318,0.9896850091641447,0.9896850091641447,0.9946293849367035,0.9946293849367035,1.0
1950.0,left,0.0,0.004132830626450116,0.004132830626450116,0.008265661252900233,0.008265661252900233,0.011673433874709977,0.015226218097447796,0.015226218097447796,0.02044663573085847,0.027407192575406032,0.03763051044083527,0.03763051044083527,0.05075406032482599,0.06380510440835267,0.08388921113689095,0.11274651972157773,0.1500145011600928,0.21454466357308585,0.27762470997679817,0.3541908352668213,0.5193590487238979,0.599695475638051,0.6790893271461717,0.7679814385150812,0.9286542923433875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1950.0,right,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10277742224497632,0.35133751439907845,0.44784333802636633,0.5229745296301037,0.5947779342122104,0.7286573659285805,0.7861256879559708,0.8297708946627416,0.8644566747728145,0.8905670037117625,0.914501471905798,0.9316523742480481,0.9432996288237553,0.9543069243568412,0.9543069243568412,0.9623704082938692,0.968769998720082,0.9747856137207219,0.9747856137207219,0.979905286061692,0.9865608601049533,0.9865608601049533,0.9905286061692051,0.9905286061692051,0.9943683604249328,0.9943683604249328,1.0
1950.0,top,0.0,0.001653276097108217,0.001653276097108217,0.003306552194216434,0.003306552194216434,0.004669779853235491,0.006091017199872379,0.006091017199872379,0.008179365954114337,0.010963830959770281,0.01505351393682745,0.01505351393682745,0.02030339066624126,0.025524262551846158,0.03355860428691591,0.04510253212286452,0.06001102184064739,0.0858253328305827,0.1110595469443397,0.14168866200655508,0.20776169620326596,0.23989906314354498,0.2716593671143081,0.3072193056240392,0.37149403950459725,0.4000348058125707,0.4000348058125707,0.4000348058125707,0.4000348058125707,0.4000348058125707,0.4000348058125707,0.4000348058125707,0.46372944281695044,0.5964556080865504,0.6507236708530325,0.7012791136119731,0.7454534907329524,0.820227978072338,0.850364010789802,0.87449604083882,0.8943353540041187,0.9114192070075703,0.9259796385996462,0.9388867940946138,0.949183513646779,0.958146010383734,0.958146010383734,0.9657452794616701,0.9724744032253386,0.9787104446442556,0.9787104446442556,0.9836702729355803,0.9891231835716565,0.9891231835716565,0.9929808277982423,0.9929808277982423,0.9963453896800766,0.9963453896800766,1.0
